RFM,RiverNorth Flexible Municipal Income Fund Inc. Common Stock,Real Estate,Finance/Investors Services
RFMZ,RiverNorth Flexible Municipal Income Fund II Inc. Common Stock,Real Estate,Trusts Except Educational Religious and Charitable
RGA,Reinsurance Group of America Incorporated Common Stock,Real Estate,Life Insurance
RGC,Regencell Bioscience Holdings Limited Ordinary Shares,Real Estate, Medicinal Chemicals and Botanical Products 
RGCO,RGC Resources Inc. Common Stock,Real Estate,Oil & Gas Production
RGEN,Repligen Corporation Common Stock,Real Estate,Medical/Dental Instruments
RGF,The Real Good Food Company Inc. Class A Common Stock,Real Estate,Packaged Foods
RGLD,Royal Gold Inc. Common Stock,Real Estate,Precious Metals
RGLS,Regulus Therapeutics Inc. Common Stock,Real Estate,Biotechnology: Pharmaceutical Preparations
RGNX,REGENXBIO Inc. Common Stock,Real Estate,Biotechnology: Biological Products (No Diagnostic Substances)
RGP,Resources Connection Inc. Common Stock,Real Estate,Business Services
RGR,Sturm Ruger & Company Inc. Common Stock,Real Estate,Ordnance And Accessories
RGS,Regis Corporation Common Stock,Real Estate,Other Consumer Services
RGT,Royce Global Value Trust Inc. Common Stock,Real Estate,Trusts Except Educational Religious and Charitable
RGTI,Rigetti Computing Inc. Common Stock,Real Estate,Retail: Computer Software & Peripheral Equipment
RGTIW,Rigetti Computing Inc. Warrants,Real Estate,Retail: Computer Software & Peripheral Equipment
RH,RH Common Stock,Real Estate,Other Specialty Stores
RHE,Regional Health Properties Inc. Common Stock,Real Estate,Real Estate
RHE^A,Regional Health Properties Inc. 10.875% Series A Cumulative Redeemable Preferred Stock,Real Estate,
RHI,Robert Half Inc. Common Stock,Real Estate,Professional Services
RHP,Ryman Hospitality Properties Inc. (REIT),Real Estate,Real Estate Investment Trusts
RIBT,RiceBran Technologies Common Stock,Real Estate,Packaged Foods
RICK,RCI Hospitality Holdings Inc. Common Stock,Real Estate,Restaurants
RIG,Transocean Ltd (Switzerland) Common Stock,Real Estate,Oil & Gas Production
RIGL,Rigel Pharmaceuticals Inc. Common Stock,Real Estate,Biotechnology: Pharmaceutical Preparations
RILY,B. Riley Financial Inc. Common Stock,Real Estate,Investment Managers
RILYG,B. Riley Financial Inc. 5.00% Senior Notes due 2026,Real Estate,Investment Managers
RILYK,B. Riley Financial Inc. 5.50% Senior Notes Due 2026,Real Estate,Investment Managers
RILYL,B. Riley Financial Inc. Depositary Shares each representing 1/1000th in a share of 7.375% Series B Cumulative Perpetual Preferred Stock par value $0.0001,Real Estate,Investment Managers
RILYM,B. Riley Financial Inc. 6.375% Senior Notes due 2025,Real Estate,Investment Managers
RILYN,B. Riley Financial Inc. 6.50% Senior Notes Due 2026,Real Estate,Investment Managers
RILYO,B. Riley Financial Inc. 6.75% Senior Notes due 2024,Real Estate,Investment Managers
RILYP,B. Riley Financial Inc. Depositary Shares each representing a 1/1000th fractional interest in a share of Series A Cumulative Perpetual Preferred Stock,Real Estate,Investment Managers
RILYT,B. Riley Financial Inc. 6.00% Senior Notes Due 2028,Real Estate,Investment Managers
RILYZ,B. Riley Financial Inc. 5.25% Senior Notes due 2028,Real Estate,Investment Managers
RIO,Rio Tinto Plc Common Stock,Real Estate,Metal Mining
RIOT,Riot Platforms Inc. Common Stock ,Real Estate,Finance: Consumer Services
RITM,Rithm Capital Corp. Common Stock,Real Estate,Real Estate Investment Trusts
RITM^A,Rithm Capital Corp. 7.50% Series A Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,Real Estate,
RITM^B,Rithm Capital Corp. 7.125% Series B Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,Real Estate,
RITM^C,Rithm Capital Corp. 6.375% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,Sector,
RITM^D,Rithm Capital Corp. 7.00% Fixed-Rate Reset Series D Cumulative Redeemable Preferred Stock,Technology,
RIV,RiverNorth Opportunities Fund Inc. Common Stock,Technology,Finance Companies
RIV^A,RiverNorth Opportunities Fund Inc. 6.00% Series A Perpetual Preferred Stock,Technology,
RIVN,Rivian Automotive Inc. Class A Common Stock,Technology,Auto Manufacturing
RJF,Raymond James Financial Inc. Common Stock,Technology,Investment Bankers/Brokers/Service
RJF^B,Raymond James Financial Inc. Depositary Shares each representing a 1/40th interest in a share of 6.375% Fixed-to-Floating Rate Series B Non-Cumulative Perpetual Preferred Stock,Technology,
RKDA,Arcadia Biosciences Inc. Common Stock,Technology,Agricultural Chemicals
RKLB,Rocket Lab USA Inc. Common Stock,Technology,Aerospace
RKT,Rocket Companies Inc. Class A Common Stock,Technology,Finance: Consumer Services
RL,Ralph Lauren Corporation Common Stock,Technology,Apparel
RLAY,Relay Therapeutics Inc. Common Stock,Technology,Biotechnology: Pharmaceutical Preparations
RLGT,Radiant Logistics Inc. Common Stock,Technology,Oil Refining/Marketing
RLI,RLI Corp. Common Stock (DE),Technology,Property-Casualty Insurers
RLJ,RLJ Lodging Trust Common Shares of Beneficial Interest $0.01 par value,Technology,Real Estate Investment Trusts
RLJ^A,RLJ Lodging Trust $1.95 Series A Cumulative Convertible  Preferred Shares,Technology,
RLMD,Relmada Therapeutics Inc. Common Stock,Technology,Biotechnology: Pharmaceutical Preparations
RLTY,Cohen & Steers Real Estate Opportunities and Income Fund Common Shares of Beneficial Interest,Technology,Investment Managers
RLX,RLX Technology Inc. American Depositary Shares each representing the right to receive one (1) Class A ordinary share,Technology, Medicinal Chemicals and Botanical Products 
RLYB,Rallybio Corporation Common Stock,Technology,Biotechnology: Pharmaceutical Preparations
RM,Regional Management Corp. Common Stock,Technology,Finance: Consumer Services
RMAX,RE/MAX Holdings Inc. Class A Common Stock,Technology,Real Estate
RMBI,Richmond Mutual Bancorporation Inc. Common Stock,Technology,Major Banks
RMBL,RumbleOn Inc. Class B Common Stock,Technology,EDP Services
RMBS,Rambus Inc. Common Stock,Technology,Semiconductors
RMCF,Rocky Mountain Chocolate Factory Inc. Common Stock,Technology,Specialty Foods
RMD,ResMed Inc. Common Stock,Technology,Medical/Dental Instruments
RMED,Ra Medical Systems Inc. Common Stock,Technology,Medical/Dental Instruments
RMGC,RMG Acquisition Corp. III Class A Ordinary Shares,Technology,Blank Checks
RMGCU,RMG Acquisition Corp. III Unit,Technology,Blank Checks
RMGCW,RMG Acquisition Corp. III Warrant,Technology,Blank Checks
RMI,RiverNorth Opportunistic Municipal Income Fund Inc. Common Stock,Technology,Finance/Investors Services
RMM,RiverNorth Managed Duration Municipal Income Fund Inc. Common Stock,Technology,Trusts Except Educational Religious and Charitable
RMMZ,RiverNorth Managed Duration Municipal Income Fund II Inc. Common Stock,Technology,Investment Managers
RMNI,Rimini Street Inc. (DE) Common Stock,Technology,Business Services
RMPL^,RiverNorth Capital and Income Fund 5.875%% Series A Term Preferred Stock $0.0001 par value per share,Technology,
RMR,The RMR Group Inc. Class A Common Stock,Technology,Professional Services
RMT,Royce Micro-Cap Trust Inc. Common Stock,Technology,Investment Managers
RMTI,Rockwell Medical Inc. Common Stock,Technology,Biotechnology: Pharmaceutical Preparations
RNA,Avidity Biosciences Inc. Common Stock,Technology,Biotechnology: Pharmaceutical Preparations
RNAZ,TransCode Therapeutics Inc. Common Stock,Technology,Biotechnology: Pharmaceutical Preparations
RNG,RingCentral Inc. Class A Common Stock,Technology,EDP Services
RNGR,Ranger Energy Services Inc. Class A Common Stock,Technology,Oilfield Services/Equipment
RNLX,Renalytix plc American Depositary Shares,Technology,Medical Specialities
RNP,Cohen & Steers REIT and Preferred and Income Fund Inc. Common Shares,Technology,Investment Managers
RNR,RenaissanceRe Holdings Ltd. Common Stock,Technology,Property-Casualty Insurers
RNR^F,RenaissanceRe Holdings Ltd. Depositary Shares each Representing a 1/1000th Interest in a 5.750% Series F Preference Share,Technology,
RNR^G,RenaissanceRe Holdings Ltd. Depositary Shares each representing a 1/1000th interest in a share of 4.20% Series G Preference Shares,Technology,
RNST,Renasant Corporation Common Stock,Technology,Major Banks
RNW,ReNew Energy Global plc Class A Ordinary Shares,Technology,Electric Utilities: Central
RNWWW,ReNew Energy Global plc Warrant,Technology,Electric Utilities: Central
RNXT,RenovoRx Inc. Common Stock,Technology,Biotechnology: Pharmaceutical Preparations
ROAD,Construction Partners Inc. Class A Common Stock,Technology,Engineering & Construction
ROCK,Gibraltar Industries Inc. Common Stock,Technology,Steel/Iron Ore
ROCL,Roth CH Acquisition V Co. Common Stock,Technology,Blank Checks
ROCLW,Roth CH Acquisition V Co. Warrant,Technology,Blank Checks
ROG,Rogers Corporation Common Stock,Technology,Major Chemicals
ROIC,Retail Opportunity Investments Corp. Common Stock (MD),Technology,Real Estate Investment Trusts
ROIV,Roivant Sciences Ltd. Common Shares,Technology,Biotechnology: Pharmaceutical Preparations
ROIVW,Roivant Sciences Ltd. Warrant,Technology,Biotechnology: Pharmaceutical Preparations
ROK,Rockwell Automation Inc. Common Stock,Technology,Industrial Machinery/Components
ROKU,Roku Inc. Class A Common Stock,Technology,Cable & Other Pay Television Services
ROL,Rollins Inc. Common Stock,Technology,Diversified Commercial Services
ROOT,Root Inc. Class A Common Stock,Technology,Property-Casualty Insurers
ROP,Roper Technologies Inc. Common Stock,Technology,Industrial Machinery/Components
ROSE,Rose Hill Acquisition Corporation Class A Ordinary Shares,Technology,Blank Checks
ROSEU,Rose Hill Acquisition Corporation Unit,Technology,Blank Checks
ROSEW,Rose Hill Acquisition Corporation Warrant,Technology,Blank Checks
ROSS,Ross Acquisition Corp II Class A Ordinary Shares,Technology,Blank Checks
ROST,Ross Stores Inc. Common Stock,Technology,Clothing/Shoe/Accessory Stores
ROVR,Rover Group Inc. Class A Common Stock,Technology,Other Consumer Services
RPAY,Repay Holdings Corporation Class A Common Stock,Technology,Business Services
RPD,Rapid7 Inc. Common Stock,Technology,Computer Software: Prepackaged Software
RPHM,Reneo Pharmaceuticals Inc. Common Stock,Technology,Biotechnology: Pharmaceutical Preparations
RPID,Rapid Micro Biosystems Inc. Class A Common Stock,Technology,Medical Specialities
RPM,RPM International Inc. Common Stock,Technology,Paints/Coatings
RPRX,Royalty Pharma plc Class A Ordinary Shares ,Technology,Biotechnology: Pharmaceutical Preparations
RPT,RPT Realty Common Stock,Technology,Real Estate Investment Trusts
RPT^D,RPT Realty 7.25% ,Technology,
RPTX,Repare Therapeutics Inc. Common Shares,Technology,Biotechnology: Pharmaceutical Preparations
RQI,Cohen & Steers Quality Income Realty Fund Inc Common Shares,Technology,Trusts Except Educational Religious and Charitable
RRAC,Rigel Resource Acquisition Corp. Class A Ordinary Shares,Technology,Blank Checks
RRBI,Red River Bancshares Inc. Common Stock,Technology,Hotels/Resorts
RRC,Range Resources Corporation Common Stock,Technology,Oil & Gas Production
RRGB,Red Robin Gourmet Burgers Inc. Common Stock,Technology,Restaurants
RRR,Red Rock Resorts Inc. Class A Common Stock,Technology,Hotels/Resorts
RRX,Regal Rexnord Corporation Common Stock,Technology,Metal Fabrications
RS,Reliance Steel & Aluminum Co. Common Stock (DE),Technology,Metal Fabrications
RSF,RiverNorth Capital and Income Fund Common Stock,Technology,Investment Managers
RSG,Republic Services Inc. Common Stock,Technology,Environmental Services
RSI,Rush Street Interactive Inc. Class A Common Stock,Technology,Services-Misc. Amusement & Recreation
RSKD,Riskified Ltd. Class A Ordinary Shares,Technology,EDP Services
RSLS,ReShape Lifesciences Inc. Common Stock,Technology,Medical/Dental Instruments
RSSS,Research Solutions Inc Common Stock,Technology,Business Services
RSVR,Reservoir Media Inc. Common Stock,Technology,Movies/Entertainment
RSVRW,Reservoir Media Inc. Warrant,Technology,Movies/Entertainment
RTC,Baijiayun Group Ltd. Class A Ordinary Shares,Technology,Specialty Chemicals
RTL,The Necessity Retail REIT Inc. Class A Common Stock,Technology,Real Estate Investment Trusts
RTLPO,The Necessity Retail REIT Inc. 7.375% Series C Cumulative Redeemable Preferred Stock,Technology,Real Estate Investment Trusts
RTLPP,The Necessity Retail REIT Inc. 7.50% Series A Cumulative Redeemable Perpetual Preferred Stock,Technology,Real Estate Investment Trusts
RTO,Rentokil Initial plc American Depositary Shares (each representing five (5) Ordinary Shares),Technology,Other Consumer Services
RTX,Raytheon Technologies Corporation Common Stock,Technology,Aerospace
RUM,Rumble Inc. Class A Common Stock,Technology,Computer Software: Prepackaged Software
RUMBW,Rumble Inc. Warrant,Technology,Computer Software: Prepackaged Software
RUN,Sunrun Inc. Common Stock,Technology,Industrial Machinery/Components
RUSHA,Rush Enterprises Inc. Common Stock Cl A,Technology,Other Specialty Stores
RUSHB,Rush Enterprises Inc. Class B,Technology,Other Specialty Stores
RVLP,RVL Pharmaceuticals plc Ordinary Shares,Technology,Pharmaceuticals and Biotechnology
RVLV,Revolve Group Inc. Class A Common Stock,Technology,Catalog/Specialty Distribution
RVMD,Revolution Medicines Inc. Common Stock,Technology,Biotechnology: Biological Products (No Diagnostic Substances)
RVNC,Revance Therapeutics Inc. Common Stock,Technology,Biotechnology: Pharmaceutical Preparations
RVP,Retractable Technologies Inc. Common Stock,Technology,Medical/Dental Instruments
RVPH,Reviva Pharmaceuticals Holdings Inc. Common Stock ,Technology,Biotechnology: Pharmaceutical Preparations
RVPHW,Reviva Pharmaceuticals Holdings Inc. Warrants,Technology,Biotechnology: Pharmaceutical Preparations
RVSB,Riverview Bancorp Inc Common Stock,Technology,Major Banks
RVSN,Rail Vision Ltd. Ordinary Share,Technology,
RVSNW,Rail Vision Ltd. Warrant,Technology,
RVT,Royce Value Trust Inc. Common Stock,Technology,Trusts Except Educational Religious and Charitable
RVTY,Revvity Inc. Common Stock,Technology,Biotechnology: Laboratory Analytical Instruments
RVYL,Ryvyl Inc. Common Stock,Technology,Professional Services
RWAY,Runway Growth Finance Corp. Common Stock,Technology,
RWAYL,Runway Growth Finance Corp. 7.50% Notes due 2027,Technology,
RWAYZ,Runway Growth Finance Corp. 8.00% Notes due 2027,Technology,
RWLK,ReWalk Robotics Ltd. Ordinary Shares,Technology,Industrial Specialties
RWOD,Redwoods Acquisition Corp. Common Stock,Technology,Blank Checks
RWODR,Redwoods Acquisition Corp. Rights,Technology,Blank Checks
RWODU,Redwoods Acquisition Corp. Unit,Technology,Blank Checks
RWT,Redwood Trust Inc. Common Stock,Technology,Real Estate Investment Trusts
RWT^A,Redwood Trust Inc. 10.00% Series A Fixed-Rate Reset Cumulative Redeemable Preferred Stock,Technology,
RXO,RXO Inc. Common Stock,Technology,
RXRX,Recursion Pharmaceuticals Inc. Class A Common Stock,Technology,Biotechnology: Pharmaceutical Preparations
RXST,RxSight Inc. Common Stock,Technology,Biotechnology: Electromedical & Electrotherapeutic Apparatus
RXT,Rackspace Technology Inc. Common Stock,Technology,EDP Services
RY,Royal Bank Of Canada Common Stock,Technology,Commercial Banks
RY^T,Royal Bank Of Canada 6.750% Fixed Rate/Floating Rate Noncumulative First Preferred Shares Series C-2,Technology,
RYAAY,Ryanair Holdings plc American Depositary Shares,Technology,Air Freight/Delivery Services
RYAM,Rayonier Advanced Materials Inc. Common Stock,Technology,Paper
RYAN,Ryan Specialty Holdings Inc. Class A Common Stock,Technology,Specialty Insurers
RYI,Ryerson Holding Corporation Common Stock,Technology,Metal Fabrications
RYN,Rayonier Inc. REIT Common Stock,Technology,Real Estate Investment Trusts
RYTM,Rhythm Pharmaceuticals Inc. Common Stock,Technology,Biotechnology: Pharmaceutical Preparations
RZB,Reinsurance Group of America Incorporated 5.75% Fixed-To-Floating Rate Subordinated Debentures due 2056,Technology,Life Insurance
RZC,Reinsurance Group of America Incorporated 7.125% Fixed-Rate Reset Subordinated Debentures due 2052,Technology,Life Insurance
RZLT,Rezolute Inc. Common Stock (NV),Technology,Biotechnology: Pharmaceutical Preparations
S,SentinelOne Inc. Class A Common Stock,Technology,EDP Services
SA,Seabridge Gold Inc. Ordinary Shares (Canada),Technology,
SABR,Sabre Corporation Common Stock,Technology,Computer Software: Programming Data Processing
SABRP,Sabre Corporation 6.50% Series A Mandatory Convertible Preferred Stock,Technology,Computer Software: Programming Data Processing
SABS,SAB Biotherapeutics Inc. Common Stock,Technology,Biotechnology: Pharmaceutical Preparations
SABSW,SAB Biotherapeutics Inc. Warrant,Technology,Biotechnology: Pharmaceutical Preparations
SACC,Sachem Capital Corp. 6.875% Notes due 2024,Technology,Real Estate Investment Trusts
SACH,Sachem Capital Corp. Common Shares,Technology,Real Estate Investment Trusts
SACH^A,Sachem Capital Corp. 7.75% Series A Cumulative Redeemable Preferred Stock,Technology,
